name,A4_1,A4_2,A4_3,A6_1,A6_2,A6_3,B2_1,B2_2,B2_3,E10_1,E10_2,E10_3,E6_1,E6_2,E6_3,E9_1,E9_2,E9_3,F1_1,F1_2,F1_3,G12_1,G12_2,G12_3,ctrl_1,ctrl_2,ctrl_3,Majority_Protein_ID,ID,imputed,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.val,G12_vs_ctrl_p.val,status in ctrl,A4_vs_ctrl_p.val,A6_vs_ctrl_p.val,B2_vs_ctrl_p.val,E10_vs_ctrl_p.val,E6_vs_ctrl_p.val,E9_vs_ctrl_p.val,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.val,SUM_BYPVAL,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,A4_vs_ctrl_p.adj,A6_vs_ctrl_p.adj,B2_vs_ctrl_p.adj,E10_vs_ctrl_p.adj,E6_vs_ctrl_p.adj,E9_vs_ctrl_p.adj,F1_vs_ctrl_p.adj,G12_vs_ctrl_p.adj,SUM_BYPADJ,,,,,,,,,,,,,,,,,,,,,,,,,,,num_NAs,A4_vs_ctrl_CI.L,A4_vs_ctrl_CI.R,A4_vs_ctrl_diff,A4_vs_ctrl_p.adj,A4_vs_ctrl_p.val,A6_vs_ctrl_CI.L,A6_vs_ctrl_CI.R,A6_vs_ctrl_diff,A6_vs_ctrl_p.adj,A6_vs_ctrl_p.val,B2_vs_ctrl_CI.L,B2_vs_ctrl_CI.R,B2_vs_ctrl_diff,B2_vs_ctrl_p.adj,B2_vs_ctrl_p.val,E10_vs_ctrl_CI.L,E10_vs_ctrl_CI.R,E10_vs_ctrl_diff,E10_vs_ctrl_p.adj,E10_vs_ctrl_p.val,E6_vs_ctrl_CI.L,E6_vs_ctrl_CI.R,E6_vs_ctrl_diff,E6_vs_ctrl_p.adj,E6_vs_ctrl_p.val,E9_vs_ctrl_CI.L,E9_vs_ctrl_CI.R,E9_vs_ctrl_diff,E9_vs_ctrl_p.adj,E9_vs_ctrl_p.val,F1_vs_ctrl_CI.L,F1_vs_ctrl_CI.R,F1_vs_ctrl_diff,F1_vs_ctrl_p.adj,F1_vs_ctrl_p.val,G12_vs_ctrl_CI.L,G12_vs_ctrl_CI.R,G12_vs_ctrl_diff,G12_vs_ctrl_p.adj,G12_vs_ctrl_p.val,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,significant,A4_vs_ctrl_significant,A6_vs_ctrl_significant,B2_vs_ctrl_significant,E10_vs_ctrl_significant,E6_vs_ctrl_significant,E9_vs_ctrl_significant,F1_vs_ctrl_significant,G12_vs_ctrl_significant,SUM_STATUS
XP_027247521.1_Gmps,4.723669811,4.744384403,4.764540183,4.710898667,4.736369126,4.758924987,4.755333185,4.753067506,4.75558317,4.748509744,4.773302291,4.744503516,4.747092081,4.73588143,4.745294465,4.745424453,4.730580702,4.731019606,4.749593795,4.757393337,4.761791283,4.759107985,4.765422734,4.766511664,4.698711176,4.712065154,4.752155915,XP_027247521.1_Gmps,XP_027247521.1_Gmps,TRUE,0.104323265,0.303920532,0.022427006,0.019829916,0.126283278,0.294946415,0.017393664,0.00509662,not in ct,0,0,1,1,0,0,1,1,4,0.871051543,0.880087756,0.84427285,0.850213947,0.842902724,0.84044981,0.843761959,0.830393475,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.005213034,0.051654469,0.023220718,0.871051543,0.104323265,-0.014013573,0.04285393,0.014420178,0.880087756,0.303920532,0.005250121,0.062117624,0.033683872,0.84427285,0.022427006,0.006027351,0.062894853,0.034461102,0.850213947,0.019829916,-0.006655174,0.050212328,0.021778577,0.842902724,0.126283278,-0.013736246,0.043131257,0.014697505,0.84044981,0.294946415,0.006848306,0.063715808,0.035282057,0.843761959,0.017393664,0.014269628,0.071137131,0.04270338,0.830393475,0.00509662,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247752.1_Spata5,4.775085129,4.761495586,4.769456226,4.596402627,4.758024631,4.75213812,4.764624601,4.749575872,4.763101536,4.781829186,4.765798857,4.781466824,4.765952132,4.770892829,4.751555152,4.780109149,4.772574099,4.770268315,4.753615236,4.784796544,4.762491467,4.769621912,4.78634036,4.776802848,4.678097959,4.798523297,4.592667653,XP_027247752.1_Spata5,XP_027247752.1_Spata5,TRUE,0.038384342,0.731685193,0.065824694,0.024401366,0.053638205,0.027575809,0.04235856,0.022670112,not in ct,1,0,0,1,0,1,1,1,5,0.852609263,0.898797307,0.864591665,0.854595605,0.824951346,0.786238747,0.860779048,0.861937396,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.004628622,0.153203399,0.078916011,0.852609263,0.038384342,-0.061861898,0.086712878,0.01242549,0.898797307,0.731685193,-0.004949688,0.143625088,0.0693377,0.864591665,0.065824694,0.012314598,0.160889374,0.086601986,0.854595605,0.024401366,-0.00125032,0.147324456,0.073037068,0.824951346,0.053638205,0.010266829,0.158841606,0.084554218,0.786238747,0.027575809,0.002917391,0.151492168,0.077204779,0.860779048,0.04235856,0.013538016,0.162112792,0.087825404,0.861937396,0.022670112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247784.1_Anxa5,4.727452921,4.727458334,4.739813096,4.748096943,4.763778985,4.757680619,4.742269533,4.706997799,4.715822649,4.726566147,4.706966428,4.60623921,4.712525309,4.744889916,4.734115025,4.736865833,4.704810158,4.730392991,4.598595941,4.60553852,4.683188913,4.703959665,4.700598954,4.675820656,4.695991091,4.7537846,4.708364645,XP_027247784.1_Anxa5,XP_027247784.1_Anxa5,TRUE,0.618709673,0.138673879,0.924465828,0.116860363,0.649504533,0.849341161,0.00117763,0.295018181,not in ct,0,0,0,0,0,0,1,0,1,0.902217744,0.863602169,0.910939442,0.884536094,0.876871081,0.865741092,0.779503702,0.905374732,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.037958418,0.062347761,0.012194672,0.902217744,0.618709673,-0.013014352,0.087291827,0.037138737,0.863602169,0.138673879,-0.047836541,0.052469638,0.002316548,0.910939442,0.924465828,-0.089609273,0.010696906,-0.039456184,0.884536094,0.116860363,-0.039023118,0.061283061,0.011129971,0.876871081,0.649504533,-0.045510207,0.054795972,0.004642882,0.865741092,0.849341161,-0.14042541,-0.040119231,-0.090272321,0.779503702,0.00117763,-0.076073443,0.024232736,-0.025920353,0.905374732,0.295018181,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247806.1_Actl6a,4.707987791,4.684372948,4.672746684,4.671561519,4.673687563,4.690447066,4.681305633,4.663693646,4.653706885,4.653391815,4.686873837,4.681080521,4.666346786,4.65711065,4.676501224,4.679179054,4.657269644,4.698586053,4.678454194,4.671832892,4.675943872,4.679471872,4.676939779,4.690250057,4.632820143,4.719499968,4.668150885,XP_027247806.1_Actl6a,XP_027247806.1_Actl6a,TRUE,0.371033891,0.758313277,0.660409582,0.985872624,0.678749229,0.768484398,0.907240737,0.597395862,not in ct,0,0,0,0,0,0,0,0,0,0.893101585,0.89960445,0.904472485,0.92204149,0.877860911,0.863100675,0.913494909,0.916602701,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,-0.018942132,0.048699751,0.014878809,0.893101585,0.371033891,-0.028745891,0.038895993,0.005075051,0.89960445,0.758313277,-0.041075885,0.026565998,-0.007254944,0.904472485,0.660409582,-0.033529216,0.034112668,0.000291726,0.92204149,0.985872624,-0.040658387,0.026983497,-0.006837445,0.877860911,0.678749229,-0.028966356,0.038675527,0.004854586,0.863100675,0.768484398,-0.031900954,0.03574093,0.001919988,0.913494909,0.907240737,-0.025090704,0.04255118,0.008730238,0.916602701,0.597395862,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247845.1_Sec62,4.707900867,4.70608695,4.673735034,4.716401816,4.71086855,4.681150641,4.692023488,4.686541669,4.694408439,4.674174198,4.709999503,4.72829472,4.687589577,4.69248316,4.686198883,4.67575493,4.68992075,4.673937962,4.711175391,4.681603533,4.702052715,4.680168726,4.696531136,4.697255359,4.661200446,4.719484706,4.565914262,XP_027247845.1_Sec62,XP_027247845.1_Sec62,TRUE,0.05649451,0.030805103,0.085084152,0.027254352,0.10177663,0.197899765,0.04605301,0.082849607,not in ct,0,1,0,1,0,0,1,0,3,0.859920437,0.829202814,0.869157014,0.856885051,0.838456829,0.831549612,0.86230004,0.885028509,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.001422085,0.095504377,0.047041146,0.859920437,0.05649451,0.0054773,0.102403762,0.053940531,0.829202814,0.030805103,-0.006338504,0.090587958,0.042124727,0.869157014,0.085084152,0.006826439,0.103752901,0.05528967,0.856885051,0.027254352,-0.008572496,0.088353966,0.039890735,0.838456829,0.10177663,-0.017458488,0.079467974,0.031004743,0.831549612,0.197899765,0.000947511,0.097873973,0.049410742,0.86230004,0.04605301,-0.006011295,0.090915167,0.042451936,0.885028509,0.082849607,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247883.1_Fndc3b,4.727636173,4.749543175,4.748803477,4.736105821,4.736632669,4.740269338,4.742425087,4.724965109,4.734896249,4.744447798,4.738397636,4.718002792,4.749290129,4.762868952,4.769661025,4.752826649,4.768866017,4.771720399,4.736984069,4.758270643,4.768321932,4.756760392,4.75884505,4.77381926,4.679513241,4.726672977,4.562713498,XP_027247883.1_Fndc3b,XP_027247883.1_Fndc3b,TRUE,0.001509939,0.0023372,0.003343571,0.003507268,0.000225416,0.000151795,0.000420295,0.000173901,not in ct,1,1,1,1,1,1,1,1,8,0.776997307,0.753821082,0.801814326,0.808406902,0.667224408,0.62067196,0.748044548,0.728018616,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.036724971,0.134663769,0.08569437,0.776997307,0.001509939,0.032399973,0.13033877,0.081369371,0.753821082,0.0023372,0.028826178,0.126764975,0.077795577,0.801814326,0.003343571,0.028346772,0.126285569,0.07731617,0.808406902,0.003507268,0.055337398,0.153276196,0.104306797,0.667224408,0.000225416,0.059201718,0.157140515,0.108171117,0.62067196,0.000151795,0.049256244,0.147195042,0.098225643,0.748044548,0.000420295,0.057872263,0.155811061,0.106841662,0.728018616,0.000173901,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247887.1_Nceh1,4.759427248,4.782129447,4.769531063,4.757044909,4.778722693,4.780908602,4.760083486,4.772022279,4.752968976,4.744706498,4.740153609,4.739233399,4.747728634,4.771793531,4.781156852,4.755729823,4.758725656,4.768988995,4.708386839,4.764117526,4.771424015,4.74655819,4.755428456,4.764019995,4.657503889,4.71718046,4.533613171,XP_027247887.1_Nceh1,XP_027247887.1_Nceh1,TRUE,5.69352E-05,4.82517E-05,0.00012347,0.000766144,7.75533E-05,0.00012963,0.000423175,0.00021839,not in ct,1,1,1,1,1,1,1,1,8,0.659227235,0.578265307,0.697636878,0.761939877,0.623311599,0.614122591,0.748268219,0.736670334,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.078450423,0.190076402,0.134263412,0.659227235,5.69352E-05,0.080313239,0.191939217,0.136126228,0.578265307,4.82517E-05,0.069779418,0.181405396,0.125592407,0.697636878,0.00012347,0.049452339,0.161078317,0.105265328,0.761939877,0.000766144,0.074980843,0.186606821,0.130793832,0.623311599,7.75533E-05,0.069235996,0.180861974,0.125048985,0.614122591,0.00012963,0.056063964,0.167689942,0.111876953,0.748268219,0.000423175,0.063423384,0.175049362,0.119236373,0.736670334,0.00021839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247923.1_Cd63,4.573859637,4.695544255,4.655256832,4.716420827,4.719961298,4.626868693,4.663307876,4.555149799,4.68321435,4.669084258,4.56405053,4.714671015,4.657385641,4.70298947,4.685110048,4.664805222,4.695347538,4.6515288,4.655480604,4.595007382,4.645522125,4.673675007,4.667111968,4.65489132,4.66427017,4.738407154,4.717584081,XP_027247923.1_Cd63,XP_027247923.1_Cd63,TRUE,0.090778146,0.611021973,0.060783183,0.133063785,0.505636861,0.336535787,0.054899944,0.271797703,not in ct,0,0,0,0,0,0,0,0,0,0.868570919,0.894816901,0.863155647,0.886824255,0.871406039,0.843421271,0.86545827,0.904089963,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,-0.141665763,0.01126531,-0.065200227,0.868570919,0.090778146,-0.095469066,0.057462007,-0.019003529,0.894816901,0.611021973,-0.149328663,0.00360241,-0.072863127,0.863155647,0.060783183,-0.133950737,0.018980336,-0.057485201,0.886824255,0.133063785,-0.101390952,0.051540121,-0.024925415,0.871406039,0.505636861,-0.112658818,0.040272255,-0.036193282,0.843421271,0.336535787,-0.151215968,0.001715105,-0.074750431,0.86545827,0.054899944,-0.11799324,0.034937833,-0.041527703,0.904089963,0.271797703,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247933.1_Mmp19,4.723291125,4.757785843,4.75552756,4.758872205,4.83874421,4.883309323,4.714392859,4.746818391,4.763433257,4.659874071,4.727645386,4.608315563,4.703332704,4.775867855,4.798548564,4.587169349,4.672463896,4.676350148,4.489997995,4.718556323,4.703488859,4.753821604,4.769589769,4.762505053,4.665827963,4.762837928,4.542937744,XP_027247933.1_Mmp19,XP_027247933.1_Mmp19,TRUE,0.101690033,0.003446969,0.117096926,0.87721206,0.061213416,0.82038684,0.704517776,0.055134259,not in ct,0,1,0,0,0,0,0,0,1,0.870597214,0.76690885,0.874726673,0.919728406,0.827781858,0.86481485,0.908737056,0.878107622,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.01895393,0.195621192,0.088333631,0.870597214,0.101690033,0.062486473,0.277061595,0.169774034,0.76690885,0.003446969,-0.022940604,0.191634518,0.084346957,0.874726673,0.117096926,-0.099210433,0.115364689,0.008077128,0.919728406,0.87721206,-0.005239065,0.209336057,0.102048496,0.827781858,0.061213416,-0.119160975,0.095414147,-0.011873414,0.86481485,0.82038684,-0.127141047,0.087434075,-0.019853486,0.908737056,0.704517776,-0.002516631,0.212058491,0.10477093,0.878107622,0.055134259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247954.1_Rab5b,4.745012984,4.743905335,4.771319463,4.747092598,4.744970039,4.753226754,4.765454704,4.744708932,4.735531897,4.724441934,4.67707829,4.693283163,4.759195126,4.750081383,4.748682785,4.720361817,4.77718575,4.713532753,4.647436897,4.687437799,4.720929626,4.727044592,4.727116362,4.676928197,4.625986427,4.758675052,4.535105827,XP_027247954.1_Rab5b,XP_027247954.1_Rab5b,TRUE,0.002677787,0.003803273,0.003767349,0.095350433,0.002825452,0.0083718,0.18921635,0.047109581,not in ct,1,1,1,0,1,1,0,1,6,0.792734833,0.770112763,0.804782804,0.880905188,0.752060147,0.755596646,0.886576432,0.875359817,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.044034014,0.182946304,0.113490159,0.792734833,0.002677787,0.039051217,0.177963507,0.108507362,0.770112763,0.003803273,0.039186598,0.178098887,0.108642742,0.804782804,0.003767349,-0.011110784,0.127801505,0.058345361,0.880905188,0.095350433,0.043274518,0.182186807,0.112730663,0.752060147,0.002825452,0.027648193,0.166560483,0.097104338,0.755596646,0.0083718,-0.024110473,0.114801817,0.045345672,0.886576432,0.18921635,0.00098447,0.13989676,0.070440615,0.875359817,0.047109581,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027247995.1_Lrp1,4.926568932,4.958064449,4.929093836,4.918485305,4.935676179,4.930700818,4.94411489,4.95996762,4.961016053,4.922621578,4.947442389,4.933618666,4.915313022,4.951014142,4.95879153,4.914328887,4.934149794,4.921150601,4.911543662,4.926336145,4.921653803,4.919819765,4.93584235,4.931854421,4.65551511,4.73076347,4.561410993,XP_027247995.1_Lrp1,XP_027247995.1_Lrp1,TRUE,6.19378E-11,1.1669E-10,2.08463E-11,7.70717E-11,4.84486E-11,1.6407E-10,2.06167E-10,1.10014E-10,not in ct,1,1,1,1,1,1,1,1,8,0.037978676,0.019337404,0.027976518,0.023405206,0.040631094,0.07154756,0.063730264,0.038024749,1,1,1,1,1,0,0,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.238395121,0.338963308,0.288679215,0.037978676,6.19378E-11,0.228773483,0.32934167,0.279057576,0.019337404,1.1669E-10,0.255518903,0.356087091,0.305802997,0.027976518,2.08463E-11,0.235046926,0.335615114,0.28533102,0.023405206,7.70717E-11,0.24219228,0.342760468,0.292476374,0.040631094,4.84486E-11,0.223695809,0.324263997,0.273979903,0.07154756,1.6407E-10,0.220330585,0.320898773,0.270614679,0.063730264,2.06167E-10,0.229658228,0.330226415,0.279942321,0.038024749,1.10014E-10,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1,1,1,1,1,0,0,1,6
XP_027248025.1_Mars,4.783971864,4.787373739,4.769211234,4.79315793,4.789308076,4.770968945,4.774321666,4.776141287,4.7835285,4.782731559,4.782043823,4.782306661,4.789635355,4.796390438,4.787312033,4.785483389,4.793428413,4.780279938,4.773000383,4.767437739,4.776439568,4.788778123,4.775579539,4.797007774,4.652459714,4.725627358,4.579984366,XP_027248025.1_Mars,XP_027248025.1_Mars,TRUE,2.76527E-06,1.71739E-06,3.53282E-06,2.17079E-06,8.31777E-07,1.39054E-06,6.73336E-06,1.28438E-06,not in ct,1,1,1,1,1,1,1,1,8,0.49978049,0.364180263,0.523607041,0.458062744,0.388006477,0.405811661,0.56759608,0.463651543,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.085422179,0.169568087,0.127495133,0.49978049,2.76527E-06,0.089714883,0.173860792,0.131787838,0.364180263,1.71739E-06,0.083233718,0.167379626,0.125306672,0.523607041,3.53282E-06,0.087597247,0.171743156,0.129670202,0.458062744,2.17079E-06,0.096349175,0.180495084,0.13842213,0.388006477,8.31777E-07,0.091633813,0.175779722,0.133706767,0.405811661,1.39054E-06,0.07752913,0.161675038,0.119602084,0.56759608,6.73336E-06,0.092358378,0.176504287,0.134431332,0.463651543,1.28438E-06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027248035.1_Dctn2,4.813394,4.817317901,4.845571378,4.770804183,4.798880253,4.793022831,4.832817392,4.821807434,4.81694102,4.811819018,4.783871962,4.813263637,4.84001607,4.840944041,4.831369375,4.847443254,4.843576192,4.846503734,4.819408526,4.833278864,4.822857457,4.806545142,4.822597411,4.812087478,4.661416014,4.696867775,4.571711669,XP_027248035.1_Dctn2,XP_027248035.1_Dctn2,TRUE,4.50056E-09,2.17042E-07,5.23483E-09,4.21419E-08,1.45656E-09,6.80307E-10,4.60805E-09,1.41132E-08,not in ct,1,1,1,1,1,1,1,1,8,0.158533094,0.235199295,0.171126448,0.211312735,0.127834248,0.112272825,0.176318247,0.1891494,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.141926512,0.222265369,0.18209594,0.158533094,4.50056E-09,0.104067841,0.184406698,0.14423727,0.235199295,2.17042E-07,0.140354035,0.220692891,0.180523463,0.171126448,5.23483E-09,0.119483625,0.199822481,0.159653053,0.211312735,4.21419E-08,0.153941914,0.234280771,0.194111342,0.127834248,1.45656E-09,0.162339813,0.242678669,0.202509241,0.112272825,6.80307E-10,0.141680368,0.222019224,0.181849796,0.176318247,4.60805E-09,0.130242096,0.210580953,0.170411524,0.1891494,1.41132E-08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027248058.1_Os9,4.760351087,4.759610127,4.734350719,4.736651334,4.753743951,4.738630829,4.754576096,4.780431163,4.747207952,4.728964874,4.752368856,4.768880269,4.765910832,4.783393408,4.767195615,4.741407376,4.757924838,4.752214578,4.701342675,4.736460561,4.73935561,4.731064369,4.754795875,4.748550053,4.67448567,4.681160996,4.582612157,XP_027248058.1_Os9,XP_027248058.1_Os9,TRUE,1.29522E-05,3.74013E-05,4.11535E-06,1.53613E-05,1.04681E-06,1.45314E-05,0.000343234,2.97972E-05,not in ct,1,1,1,1,1,1,1,1,8,0.587452971,0.563642704,0.532497816,0.583043461,0.398118247,0.518216541,0.741310946,0.650432188,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.066433896,0.144268178,0.105351037,0.587452971,1.29522E-05,0.058005289,0.135839572,0.09692243,0.563642704,3.74013E-05,0.075734988,0.153569271,0.11465213,0.532497816,4.11535E-06,0.065067917,0.1429022,0.103985059,0.583043461,1.53613E-05,0.087163203,0.164997486,0.126080345,0.398118247,1.04681E-06,0.065512182,0.143346465,0.104429324,0.518216541,1.45314E-05,0.0407162,0.118550483,0.079633341,0.741310946,0.000343234,0.059800017,0.1376343,0.098717159,0.650432188,2.97972E-05,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027248082.1_Usp15,4.744872942,4.754744446,4.753706695,4.718946873,4.735211806,4.742709076,4.773254711,4.753225508,4.752483675,4.747618466,4.755767235,4.719466901,4.76010583,4.751844055,4.746558439,4.789079436,4.785989564,4.778816379,4.751511653,4.774948684,4.768650114,4.737114355,4.748387585,4.764994712,4.653311012,4.739359844,4.538851294,XP_027248082.1_Usp15,XP_027248082.1_Usp15,TRUE,0.00076174,0.003918605,0.000358505,0.001854491,0.00065421,3.99913E-05,0.00022294,0.0008276,not in ct,1,1,1,1,1,1,1,1,8,0.756534346,0.771077258,0.736532404,0.790217631,0.706053824,0.562079947,0.726317129,0.781749017,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.050427578,0.164107044,0.107267311,0.756534346,0.00076174,0.031608802,0.145288268,0.088448535,0.771077258,0.003918605,0.058974182,0.172653648,0.115813915,0.736532404,0.000358505,0.040270418,0.153949884,0.097110151,0.790217631,0.001854491,0.052155658,0.165835124,0.108995391,0.706053824,0.00065421,0.08394801,0.197627476,0.140787743,0.562079947,3.99913E-05,0.064356367,0.178035833,0.1211961,0.726317129,0.00022294,0.049485101,0.163164567,0.106324834,0.781749017,0.0008276,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027248088.1_Mon2,4.646216318,4.640377271,4.637589165,4.613016527,4.616672769,4.648583045,4.675623714,4.626914768,4.666990304,4.689736857,4.690542832,4.621818273,4.67694905,4.652275253,4.645595768,4.643212945,4.660616465,4.651339171,4.6430193,4.683649613,4.651575096,4.64364224,4.671533759,4.682988448,4.647940404,4.691163858,4.55755088,XP_027248088.1_Mon2,XP_027248088.1_Mon2,TRUE,0.707009867,0.801628036,0.324498435,0.159025791,0.291427323,0.427007088,0.271361908,0.174434666,not in ct,0,0,0,0,0,0,0,0,0,0.904712334,0.90087313,0.892053537,0.889932499,0.85994209,0.848857486,0.892523602,0.897108341,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.040854207,0.059205949,0.009175871,0.904712334,0.707009867,-0.056157678,0.043902478,-0.0061276,0.90087313,0.801628036,-0.025738863,0.074321293,0.024291215,0.892053537,0.324498435,-0.014882471,0.085177685,0.035147607,0.889932499,0.159025791,-0.023975102,0.076085054,0.026054976,0.85994209,0.291427323,-0.030525598,0.069534558,0.01950448,0.848857486,0.427007088,-0.022833789,0.077226367,0.027196289,0.892523602,0.271361908,-0.016193643,0.083866513,0.033836435,0.897108341,0.174434666,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
XP_027248099.1_Xpot,4.664518922,4.678625274,4.670131159,4.661597826,4.666343191,4.676685635,4.665054797,4.658103571,4.664942031,4.664276297,4.65310939,4.627269291,4.677134443,4.6728864,4.677973968,4.697259199,4.681830122,4.688355059,4.650502952,4.654181875,4.657935155,4.662566995,4.675228127,4.668987138,4.674317031,4.755197705,4.619497877,XP_027248099.1_Xpot,XP_027248099.1_Xpot,TRUE,0.547305159,0.455837266,0.308901874,0.088303102,0.722643075,0.755522769,0.153877041,0.477739075,not in ct,0,0,0,0,0,0,0,0,0,0.899979471,0.888556875,0.891217774,0.87951855,0.879288043,0.862660622,0.883147351,0.912982587,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,-0.052372929,0.02854809,-0.011912419,0.899979471,0.547305159,-0.05525583,0.025665189,-0.01479532,0.888556875,0.455837266,-0.060764581,0.020156438,-0.020304071,0.891217774,0.308901874,-0.075246388,0.005674631,-0.034785879,0.87951855,0.088303102,-0.047466443,0.033454575,-0.007005934,0.879288043,0.722643075,-0.034316587,0.046604432,0.006143922,0.862660622,0.755522769,-0.069258053,0.011662966,-0.028797544,0.883147351,0.153877041,-0.054537293,0.026383725,-0.014076784,0.912982587,0.477739075,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0
