name,protein_name,A4_1,A4_2,A4_3,count_missing_A4,A6_1,A6_2,A6_3,count_missing_A6,B2_1,B2_2,B2_3,count_missing_B2,E10_1,E10_2,E10_3,count_missing_E10,E6_1,E6_2,E6_3,count_missing_E6,E9_1,E9_2,E9_3,count_missing_E9,F1_1,F1_2,F1_3,count_missing_F1,G12_1,G12_2,G12_3,count_missing_G12,ctrl_1,ctrl_2,ctrl_3,count_missing_ctrl,status in producer,status in control,Protein.IDs,Majority.protein.IDs,vlookup_PPIandRNA
XP_027248260.1_Ppp1r12a,Ppp1r12a,28.5744508,28.36603001,28.02599456,0,28.31886634,28.0392602,27.81024241,0,28.3488261,28.13491172,28.24761847,0,28.04570892,27.84901298,28.42879536,0,28.16429021,28.18725338,28.30653457,0,28.55439031,28.68576279,28.63654515,0,28.52401165,28.31088676,28.2182125,0,27.93261463,27.90937152,28.13449036,0,25.9970753,NA,NA,2,in producer,NOT IN NONPROD,XP_027248260.1_Ppp1r12a;XP_027248259.1_Ppp1r12a;XP_027248262.1_Ppp1r12a;XP_027248263.1_Ppp1r12a;XP_027248261.1_Ppp1r12a;XP_027273338.1_Ppp1r12b,XP_027248260.1_Ppp1r12a;XP_027248259.1_Ppp1r12a;XP_027248262.1_Ppp1r12a;XP_027248263.1_Ppp1r12a;XP_027248261.1_Ppp1r12a,#N/A
XP_027248288.1_Rtcb,Rtcb,28.4428551,28.14785219,28.22898093,0,28.41416988,28.27340252,28.3389575,0,28.15447744,28.33141033,28.11912643,0,27.81822442,27.819594,28.05467649,0,28.06069015,28.21115669,28.10803171,0,28.09105079,28.20453106,28.24919193,0,28.19746359,28.38295193,28.22919992,0,27.95426835,27.79332475,28.12133836,0,28.47841571,27.644149,27.96452819,0,in producer,DETECTED IN NONPROD,XP_027248288.1_Rtcb,XP_027248288.1_Rtcb,#N/A
XP_027248311.1_Ckap4,Ckap4,33.72257496,34.17247062,33.81358981,0,33.27227394,33.84175889,33.77718118,0,33.90257039,34.28769429,33.6919541,0,33.76924617,34.01849125,33.22733038,0,33.85011073,34.34421938,34.24976738,0,33.45032602,34.04282443,33.94176528,0,33.48029208,34.1058809,33.90064431,0,33.55232557,33.96307668,33.57432272,0,29.9542703,29.63341119,30.74367013,0,in producer,DETECTED IN NONPROD,XP_027248311.1_Ckap4,XP_027248311.1_Ckap4,#N/A
XP_027248343.1_Hsp90b1,Hsp90b1,34.86654073,35.41532329,35.08470638,0,34.83542649,35.00889701,35.38474588,0,35.11399422,35.49331066,35.01975395,0,34.59190775,35.24082085,34.87407822,0,35.41350769,36.08867884,36.30598775,0,34.94586827,35.34444071,35.71343945,0,33.8888827,34.92448961,34.66198752,0,34.33613268,34.92929262,34.71376591,0,31.36667062,31.22751506,31.15870763,0,in producer,DETECTED IN NONPROD,XP_027248343.1_Hsp90b1,XP_027248343.1_Hsp90b1,#N/A
XP_027248417.1_Ikbip,Ikbip,29.00370416,29.33569549,28.90365786,0,28.83136477,29.21235131,29.02568644,0,29.20097404,29.51995649,28.99848689,0,28.90388833,29.09462294,28.91337116,0,28.96504864,29.55277602,29.3309236,0,28.63816646,29.56368861,29.15490969,0,28.86883719,29.27245756,29.2750064,0,28.97617798,29.2845168,28.7987297,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248417.1_Ikbip,XP_027248417.1_Ikbip,#N/A
XP_027248418.1_Ikbip,Ikbip,26.73119052,26.75040038,26.63409922,0,26.75217118,26.9242391,27.16967916,0,26.985626,27.26818401,26.82923863,0,26.14306252,26.56647294,25.99257433,0,26.59195686,27.68855052,27.36654229,0,26.72566514,27.24465917,26.92867959,0,26.67089346,26.51695805,26.33298185,0,26.48424689,26.87978461,26.45340655,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248418.1_Ikbip,XP_027248418.1_Ikbip,#N/A
XP_027248422.1_Slc25a3,Slc25a3,29.41706875,29.44962939,29.7399476,0,29.74613305,29.59904193,29.78121966,0,29.80811087,29.98922739,29.60873589,0,29.62894405,29.88837024,29.85889215,0,29.25968921,29.75671699,29.85468095,0,29.26068483,29.64424151,29.85348056,0,29.56710663,29.93724259,30.02270797,0,29.40061087,30.06001816,29.78273728,0,30.27136874,29.08279592,29.27936778,0,in producer,DETECTED IN NONPROD,XP_027248422.1_Slc25a3;XP_027248421.1_Slc25a3,XP_027248422.1_Slc25a3;XP_027248421.1_Slc25a3,#N/A
XP_027248423.1_LOC100759640,LOC100759640,29.22805413,28.65685259,28.63481487,0,29.09219797,28.64222926,28.1342254,0,28.98677668,28.53434479,28.84091024,0,28.83509111,28.45839395,29.24623086,0,28.7047348,28.34316525,28.21597687,0,28.97149632,28.6124118,28.65037275,0,29.25277822,28.18892419,28.56318009,0,28.92233746,28.3990223,28.81001021,0,29.98697988,30.03098553,29.39965005,0,in producer,DETECTED IN NONPROD,XP_027248423.1_LOC100759640,XP_027248423.1_LOC100759640,#N/A
XP_027248424.1_LOC100759640,LOC100759640,27.70922928,27.47028827,27.79336497,0,27.59709463,27.84591233,27.37539794,0,28.50835762,27.62208469,27.77950474,0,28.08334994,27.77544216,27.39151813,0,28.11136689,27.15005784,26.82220872,0,28.32142567,27.55004851,27.22227026,0,28.96429405,27.49142266,27.81511133,0,28.35062973,27.86515195,27.7401918,0,28.1565669,27.80218338,28.67718316,0,in producer,DETECTED IN NONPROD,XP_027248424.1_LOC100759640;XP_027248425.1_LOC100759640;XP_027248426.1_LOC100759640,XP_027248424.1_LOC100759640;XP_027248425.1_LOC100759640;XP_027248426.1_LOC100759640,#N/A
XP_027248432.1_Lta4h,Lta4h,26.34070174,26.64117131,26.62136283,0,25.99356399,26.31762364,26.81978835,0,26.7526002,26.48343733,26.60575432,0,26.07202171,26.11619855,25.73869233,0,26.6434724,26.61858101,27.08904944,0,27.1880497,26.83420662,27.17297002,0,26.3262381,26.12131641,25.44596744,0,26.43787692,25.72934295,26.4918687,0,NA,NA,23.74918962,2,in producer,NOT IN NONPROD,XP_027248432.1_Lta4h;XP_027248433.1_Lta4h,XP_027248432.1_Lta4h;XP_027248433.1_Lta4h,#N/A
XP_027248443.1_Metap2,Metap2,26.01455667,26.26511443,26.95403527,0,NA,24.75506888,26.63946327,1,26.62762118,26.34804089,26.29225251,0,25.82678592,25.88777565,NA,1,26.88899077,26.56785127,26.92449243,0,27.04983116,26.84547547,26.89012246,0,26.29619403,26.93181428,26.56310949,0,25.50382461,25.56619119,26.72438058,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248443.1_Metap2;XP_027248444.1_Metap2,XP_027248443.1_Metap2;XP_027248444.1_Metap2,#N/A
XP_027248447.1_Vezt,Vezt,25.14613043,25.18447255,25.10509869,0,24.61321879,NA,25.25168502,1,25.13959537,24.94750431,24.44641442,0,24.83504268,24.72406785,25.53048531,0,25.2320927,25.63003882,25.55886369,0,25.30367605,25.44718171,25.62093231,0,24.9436653,25.36253794,25.19683912,0,25.30406881,25.04972191,25.5967703,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248447.1_Vezt;XP_027248446.1_Vezt,XP_027248447.1_Vezt;XP_027248446.1_Vezt,#N/A
XP_027248511.1_Esyt1,Esyt1,30.64755586,30.60898043,30.77720381,0,30.38846434,30.65930443,31.36895786,0,31.0465398,30.91524817,30.8426614,0,31.03912862,30.77011951,29.48485382,0,30.76099346,30.82474032,31.18469929,0,31.15688203,31.16688272,31.68367092,0,30.43198777,30.99940806,30.87987436,0,30.60093866,30.75016163,30.94321759,0,25.65313939,NA,28.47777027,1,in producer,DETECTED IN NONPROD,XP_027248511.1_Esyt1,XP_027248511.1_Esyt1,#N/A
XP_027248528.1_Atp5f1b,Atp5f1b,28.89300854,29.04284185,29.07359857,0,29.41695557,29.24232701,29.43372415,0,28.86260452,29.08916169,29.26668459,0,28.6328669,28.90641439,28.25831085,0,28.82218091,29.11961673,28.9714115,0,28.20489163,28.50870235,28.27194207,0,28.72843753,28.44328786,28.76979333,0,28.98569855,28.96993461,28.38230947,0,30.02954738,31.5835055,29.76426023,0,in producer,DETECTED IN NONPROD,XP_027248528.1_Atp5f1b,XP_027248528.1_Atp5f1b,#N/A
XP_027248530.1_Cs,Cs,27.47361079,28.0886725,27.91512118,0,27.94836669,28.20878122,28.18578235,0,27.80381784,28.21784943,28.3102024,0,28.0487399,28.19568317,27.4248311,0,27.80752194,27.87140245,27.79029685,0,27.14066891,27.71284713,27.41298079,0,28.08224823,27.53300081,27.98805024,0,28.35543527,28.05610444,27.89113114,0,28.62433018,29.31783125,29.00272319,0,in producer,DETECTED IN NONPROD,XP_027248530.1_Cs;XP_027248529.1_Cs,XP_027248530.1_Cs;XP_027248529.1_Cs,#N/A
XP_027248532.1_Rbms2,Rbms2,NA,25.22579606,25.40462208,1,25.47731782,25.19214405,NA,1,25.29438571,25.46607398,25.17640016,0,25.10030317,24.92284389,NA,1,25.43095096,25.33821991,25.13146893,0,25.60974037,25.59797027,25.51352639,0,25.27614365,25.45306139,25.50246143,0,25.13684879,25.02918583,25.20116228,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248532.1_Rbms2;XP_027248531.1_Rbms2;XP_027248536.1_Rbms2,XP_027248532.1_Rbms2;XP_027248531.1_Rbms2;XP_027248536.1_Rbms2,#N/A
XP_027248558.1_Ptges3,Ptges3,27.01859596,26.48637942,26.32308866,0,27.27110437,26.63095009,26.70709049,0,26.60116896,26.28215768,26.29624779,0,25.98606957,25.86278586,25.87269965,0,26.58125975,26.74464139,26.91395865,0,27.01547836,26.90797976,26.80355399,0,26.46218612,26.39196486,26.19509071,0,26.23348903,26.28623854,26.30726526,0,NA,NA,26.42701847,2,in producer,NOT IN NONPROD,XP_027248558.1_Ptges3;XP_027248557.1_Ptges3,XP_027248558.1_Ptges3;XP_027248557.1_Ptges3,#N/A
XP_027248561.1_Myl6,Myl6,29.10100136,29.54117309,29.28376303,0,28.40576435,29.60947816,28.98433983,0,29.08386956,29.31561346,29.36963107,0,29.15333391,28.96941483,28.80760618,0,29.53938816,29.68973252,29.49211884,0,29.1784705,29.91058156,29.5695049,0,29.12484134,29.40951291,29.23683278,0,29.14665755,29.25471065,29.16757419,0,27.25596288,29.0126087,28.23493275,0,in producer,DETECTED IN NONPROD,XP_027248561.1_Myl6;XP_027248560.1_Myl6;XP_027248559.1_Myl6;XP_027257129.1_LOC103163795;XP_027248542.1_Myl6b,XP_027248561.1_Myl6;XP_027248560.1_Myl6;XP_027248559.1_Myl6;XP_027257129.1_LOC103163795,#N/A
XP_027248582.1_Mcm3,Mcm3,28.1832001,28.10996694,28.05153785,0,28.27844027,28.44424433,28.57912046,0,27.88017004,27.84891774,28.00343383,0,28.08523445,27.94601839,27.83261865,0,27.6578786,27.52278548,27.5913339,0,27.91723889,27.32653134,27.35981339,0,28.2160415,27.84101029,27.99722422,0,28.15981898,28.01798243,27.75557659,0,27.50632553,26.42257143,28.51763158,0,in producer,DETECTED IN NONPROD,XP_027248582.1_Mcm3,XP_027248582.1_Mcm3,#N/A
XP_027248597.1_LOC100753467,LOC100753467,26.79233352,27.02196067,26.58500625,0,26.5094844,26.6708067,26.27848457,0,27.03616687,26.90650575,26.68572526,0,26.25816956,26.67045248,25.94607451,0,26.66775828,26.60832446,26.69527368,0,26.40404058,27.10818196,26.21023953,0,26.99055637,27.03897666,27.16161104,0,26.69175044,26.96563796,26.45362666,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248597.1_LOC100753467;XP_027248596.1_LOC100753172;XP_027248592.1_LOC100754066;XP_027266896.1_LOC100753857;XP_027248598.1_LOC100753770;XP_027266897.1_LOC113835190;XP_027266894.1_LOC113835189;XP_027266892.1_LOC100752137;XP_027248645.1_LOC100754357,XP_027248597.1_LOC100753467;XP_027248596.1_LOC100753172,#N/A
XP_027248705.1_LOC100752921,LOC100752921,28.75178062,28.4294039,28.57637538,0,28.4807118,28.30483706,28.40349104,0,28.41006657,28.1203578,28.36139183,0,28.40659236,28.01873398,28.33760556,0,28.75275362,28.69446895,28.57728455,0,28.98522681,28.79420762,28.72456557,0,28.54392151,28.56765856,28.60660903,0,28.5918201,28.61546536,28.92304819,0,27.7596692,NA,27.44493537,1,in producer,DETECTED IN NONPROD,XP_027248705.1_LOC100752921;XP_027275966.1_LOC100755641;XP_027248706.1_LOC100752921,XP_027248705.1_LOC100752921;XP_027275966.1_LOC100755641;XP_027248706.1_LOC100752921,#N/A
XP_027248771.1_Arfip1,Arfip1,25.10038866,NA,24.79687708,1,25.22384651,24.90735526,24.5419533,0,25.10316473,NA,24.68760228,1,24.75175697,NA,24.59968622,1,25.17092373,25.16205669,25.2858391,0,24.78593866,25.50327006,25.51871492,0,24.91203387,24.66862165,23.92689342,0,24.0962971,24.90961013,24.3113485,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248771.1_Arfip1;XP_027248770.1_Arfip1;XP_027248773.1_Arfip1;XP_027248772.1_Arfip1,XP_027248771.1_Arfip1;XP_027248770.1_Arfip1;XP_027248773.1_Arfip1;XP_027248772.1_Arfip1,#N/A
XP_027248794.1_Rps3a,Rps3a,31.14500764,30.69826557,30.99503599,0,30.88113722,30.60746041,30.74323384,0,31.00731981,30.84087276,30.63348813,0,30.66395677,30.39446353,30.73789511,0,31.05039377,30.86747064,31.01066989,0,31.18076055,31.00788477,31.321461,0,30.71232153,30.85264565,30.62873705,0,30.5557223,30.82055817,30.69329419,0,30.37685432,30.49710987,29.62623415,0,in producer,DETECTED IN NONPROD,XP_027248794.1_Rps3a,XP_027248794.1_Rps3a,#N/A
XP_027248800.1_Lrba,Lrba,26.03550181,25.83226103,25.27522916,0,24.88649917,25.71529919,25.82342164,0,25.66327669,25.49782747,25.92198895,0,25.24280943,25.48976178,25.78458627,0,25.53451149,24.78096847,25.74785391,0,25.65010859,25.76800517,25.71913444,0,26.15037469,25.93198731,26.02975532,0,24.87296218,25.6917473,25.31218111,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248800.1_Lrba;XP_027248799.1_Lrba;XP_027248798.1_Lrba;XP_027248797.1_Lrba,XP_027248800.1_Lrba;XP_027248799.1_Lrba;XP_027248798.1_Lrba;XP_027248797.1_Lrba,#N/A
XP_027248873.1_Hdgf,Hdgf,25.64858676,24.5856613,24.60842973,0,25.80181072,25.37036105,24.8699753,0,24.85976428,24.51765449,24.57091627,0,24.57629285,24.28270609,26.02616373,0,24.60118253,24.11959514,NA,1,24.62025817,24.52626426,NA,1,25.12520482,24.21262002,24.40114061,0,24.95135107,24.67283118,24.46885867,0,26.32343937,NA,25.14527557,1,in producer,DETECTED IN NONPROD,XP_027248873.1_Hdgf;XP_027248872.1_Hdgf,XP_027248873.1_Hdgf;XP_027248872.1_Hdgf,#N/A
XP_027248888.1_Iqgap3,Iqgap3,24.96039807,24.99722013,25.40953724,0,24.31798094,24.48979121,25.44015975,0,24.82634205,24.0620076,24.84120652,0,25.71106514,24.54363919,24.46855351,0,24.86286939,24.01010018,25.80249524,0,25.42801944,24.43391313,26.4792107,0,25.30574403,25.30441891,25.24403797,0,24.80838741,25.24082604,25.16835512,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027248888.1_Iqgap3;XP_027248887.1_Iqgap3;XP_027248890.1_Iqgap3,XP_027248888.1_Iqgap3;XP_027248887.1_Iqgap3;XP_027248890.1_Iqgap3,#N/A
XP_027248903.1_Cct3,Cct3,29.36065776,29.78514203,30.03055956,0,29.90661771,29.59249895,29.6643376,0,30.04263169,30.0249074,30.00498581,0,29.97285877,29.87759579,30.14184536,0,30.0241318,29.7854423,29.86897507,0,30.1877559,29.95831539,30.23003678,0,29.74446959,29.86781034,29.91203601,0,29.77712782,29.74179525,29.77563336,0,29.82748905,30.59590246,30.22681032,0,in producer,DETECTED IN NONPROD,XP_027248903.1_Cct3,XP_027248903.1_Cct3,#N/A
XP_027248931.1_Lmna,Lmna,30.55540846,30.16706598,30.03792125,0,31.01717283,30.77110594,30.55559916,0,30.84455935,30.09070105,30.71175899,0,30.37265036,29.79172151,30.87477332,0,30.05217865,29.71424391,29.62370971,0,30.53261524,30.13226271,29.74001484,0,31.23164294,29.60900137,30.21133641,0,30.90384634,29.97266219,30.09247475,0,31.73997119,31.19324007,30.57498988,0,in producer,DETECTED IN NONPROD,XP_027248931.1_Lmna,XP_027248931.1_Lmna,#N/A
XP_027248942.1_Arhgef2,Arhgef2,26.56872803,26.48101203,26.90696256,0,26.19761857,25.89305714,27.02377456,0,26.86675687,26.55976366,26.6528653,0,26.82366521,25.88627113,26.43054994,0,27.15288095,26.78290554,27.88662764,0,27.50839057,27.03913275,27.37380494,0,26.41337122,26.39931368,26.29936888,0,26.59966179,26.1464311,26.46834522,0,25.36436046,NA,25.62815316,1,in producer,DETECTED IN NONPROD,XP_027248942.1_Arhgef2;XP_027248941.1_Arhgef2,XP_027248942.1_Arhgef2;XP_027248941.1_Arhgef2,#N/A
XP_027248997.1_Fdps,Fdps,29.07158526,28.83471051,28.7234136,0,28.957995,28.41213848,28.43571126,0,28.65238082,28.51372437,28.64185256,0,28.62564058,28.36780254,29.13432884,0,28.83144589,28.76465983,28.86838538,0,28.99977653,29.03941098,28.73612986,0,28.88751073,28.73488972,28.54112663,0,28.54841244,28.50943979,28.57910907,0,28.09991315,NA,28.0926464,1,in producer,DETECTED IN NONPROD,XP_027248997.1_Fdps;XP_027248996.1_Fdps,XP_027248997.1_Fdps;XP_027248996.1_Fdps,#N/A
XP_027249015.1_Scamp3,Scamp3,26.72510549,27.75643419,27.78380986,0,26.94236868,27.17729628,27.35207785,0,27.44748548,27.77324292,27.5102373,0,27.57445194,28.2492401,25.70137956,0,27.69588907,27.73980377,27.78741434,0,27.71924218,27.43078509,27.75194693,0,27.59604683,28.37996526,27.98251772,0,27.56580496,27.92023129,27.6906954,0,NA,NA,26.21928928,2,in producer,NOT IN NONPROD,XP_027249015.1_Scamp3;XP_027249016.1_Scamp3,XP_027249015.1_Scamp3;XP_027249016.1_Scamp3,#N/A
XP_027249017.1_Thbs3,Thbs3,27.01824053,27.16314663,26.69588604,0,27.09726805,27.20714515,27.1884398,0,26.56813063,27.08746902,26.93903965,0,26.73106013,26.83405868,27.28037942,0,27.06630307,27.17187595,27.06287246,0,25.89457939,26.17136504,26.34484469,0,26.64185797,26.71739279,27.01704933,0,26.34578584,26.6726267,26.62555214,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027249017.1_Thbs3;XP_027249018.1_Thbs3,XP_027249017.1_Thbs3;XP_027249018.1_Thbs3,Thbs3
XP_027249022.1_Mtx1,Mtx1,25.06076235,24.85800979,25.12172542,0,25.21386363,25.01255829,25.08282275,0,25.11171082,24.75182554,25.08031316,0,24.97532168,NA,25.66384846,1,24.89136288,24.81459069,24.97806166,0,24.99695097,25.26776201,25.23623082,0,25.5587001,25.23170207,NA,1,25.07138587,24.77517889,24.47791509,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027249022.1_Mtx1,XP_027249022.1_Mtx1,#N/A
XP_027249060.1_Pbxip1,Pbxip1,27.30886969,27.71323615,27.13334762,0,27.65638353,27.84429768,27.52312039,0,26.8395505,27.55485748,27.11644558,0,27.40561437,27.48287524,27.97563257,0,27.10994761,27.49051055,27.35680033,0,26.66757512,27.31085969,27.03245421,0,27.22304348,27.85593891,27.67722832,0,27.45898299,27.85814489,27.45093579,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027249060.1_Pbxip1;XP_027249059.1_Pbxip1;XP_027249063.1_Pbxip1;XP_027249062.1_Pbxip1,XP_027249060.1_Pbxip1;XP_027249059.1_Pbxip1;XP_027249063.1_Pbxip1;XP_027249062.1_Pbxip1,#N/A
XP_027249093.1_Ubap2l,Ubap2l,31.0955366,30.9652507,30.70699582,0,30.7060877,30.52617703,30.47682043,0,30.77356616,30.58814816,30.48332974,0,30.61719908,30.75178277,30.45712217,0,30.85718363,30.77180382,30.79393072,0,30.88147468,30.77430119,30.78415881,0,30.63168964,31.14845211,30.89741044,0,30.64228737,30.7997902,31.01755055,0,27.8573246,27.09970833,25.49661659,0,in producer,DETECTED IN NONPROD,XP_027249093.1_Ubap2l;XP_027249087.1_Ubap2l;XP_027249094.1_Ubap2l;XP_027249089.1_Ubap2l;XP_027249085.1_Ubap2l;XP_027249090.1_Ubap2l;XP_027249088.1_Ubap2l;XP_027249086.1_Ubap2l;XP_027249098.1_Ubap2l;XP_027249097.1_Ubap2l;XP_027249095.1_Ubap2l;XP_027249091.1_Ubap2l;XP_027249099.1_Ubap2l;XP_027249096.1_Ubap2l;XP_027249092.1_Ubap2l;XP_027249100.1_Ubap2l;XP_027249101.1_Ubap2l;XP_027249102.1_Ubap2l,XP_027249093.1_Ubap2l;XP_027249087.1_Ubap2l;XP_027249094.1_Ubap2l;XP_027249089.1_Ubap2l;XP_027249085.1_Ubap2l;XP_027249090.1_Ubap2l;XP_027249088.1_Ubap2l;XP_027249086.1_Ubap2l;XP_027249098.1_Ubap2l;XP_027249097.1_Ubap2l;XP_027249095.1_Ubap2l;XP_027249091.1_Ubap2l;XP_027249099.1_Ubap2l;XP_027249096.1_Ubap2l;XP_027249092.1_Ubap2l;XP_027249100.1_Ubap2l;XP_027249101.1_Ubap2l;XP_027249102.1_Ubap2l,#N/A
XP_027249114.1_LOC100763482,LOC100763482,29.13852232,28.66512808,28.8357153,0,29.24062739,29.0921247,28.85646638,0,28.88649938,28.7446109,28.43891965,0,28.74945266,28.37062763,29.55007861,0,29.14035033,29.12927247,28.91741908,0,28.9970404,29.4175354,29.14976506,0,28.81378308,28.67249553,28.90676005,0,28.51142956,28.71714475,28.73841844,0,28.40518278,29.19286557,27.65484107,0,in producer,DETECTED IN NONPROD,XP_027249114.1_LOC100763482;XP_027249120.1_LOC100763482;XP_027288837.1_LOC103164511;XP_027267074.1_Tpm1;XP_027267073.1_Tpm1;XP_027267072.1_Tpm1;XP_027267067.1_Tpm1,XP_027249114.1_LOC100763482,#N/A
XP_027282462.1_LOC100756750,LOC100756750,27.48683685,27.28446003,26.88742032,0,27.48463204,26.90615507,26.81193158,0,26.54092101,27.10075471,27.04572668,0,26.76831127,26.79739175,27.03019904,0,27.06569732,26.89927382,27.06325898,0,26.84436644,27.18582398,26.75105638,0,26.68788176,26.89804939,27.09422149,0,26.85392485,27.02520746,26.78561279,0,28.64077968,27.65288845,27.22692668,0,in producer,DETECTED IN NONPROD,XP_027282462.1_LOC100756750;XP_027249122.1_Rps27;XP_027271303.1_LOC100769275;XP_027283027.1_LOC100751121;XP_027280318.1_LOC100760954;XP_027255094.1_LOC100767461;XP_027264104.1_LOC100764707;XP_027261311.1_LOC100752901;XP_027267525.1_LOC113835278;XP_027267258.1_LOC100765331;XP_027266177.1_LOC103163097;XP_027282484.1_LOC100755284,XP_027282462.1_LOC100756750;XP_027249122.1_Rps27;XP_027271303.1_LOC100769275;XP_027283027.1_LOC100751121;XP_027280318.1_LOC100760954;XP_027255094.1_LOC100767461;XP_027264104.1_LOC100764707;XP_027261311.1_LOC100752901;XP_027267525.1_LOC113835278,#N/A
XP_027249152.1_Ilf2,Ilf2,25.87415462,25.97929922,25.66116777,0,26.04405945,26.04005547,25.63376019,0,25.49970943,25.83420547,25.96858968,0,26.38432638,26.228941,26.04604882,0,25.83879754,25.98006942,25.5727579,0,25.41602966,26.00317236,25.79367829,0,25.92480775,25.85246936,25.6577096,0,26.30778113,26.24148102,25.72602159,0,NA,28.03155881,26.89476211,1,in producer,DETECTED IN NONPROD,XP_027249152.1_Ilf2,XP_027249152.1_Ilf2,#N/A
XP_027249183.1_S100a4,S100a4,28.22048475,29.27905797,29.25572394,0,28.33820897,28.9364613,29.06289907,0,28.25801698,28.67428409,28.84128058,0,28.55116654,28.10962916,29.4980876,0,29.20597969,29.32103937,29.37131067,0,29.12806621,29.17736738,29.4212356,0,26.69691292,27.52089101,27.9316371,0,27.81693539,27.87595996,27.48993832,0,NA,NA,25.79979484,2,in producer,NOT IN NONPROD,XP_027249183.1_S100a4,XP_027249183.1_S100a4,#N/A
XP_027249196.1_S100a11,S100a11,NA,27.30338961,28.03974939,1,27.6644436,28.00301174,27.6133859,0,27.11641635,26.95142081,27.53911274,0,25.88515931,27.30277617,NA,1,27.53787848,27.87932972,27.27706836,0,27.23050483,26.97647344,27.17353342,0,26.67699175,NA,25.1972395,1,26.19789001,27.17518718,26.30738706,0,28.99471408,NA,27.92323743,1,in producer,DETECTED IN NONPROD,XP_027249196.1_S100a11,XP_027249196.1_S100a11,#N/A
XP_027249226.1_Dnajc2,Dnajc2,24.83143878,24.22768644,24.41839956,0,24.77422805,24.36124817,NA,1,25.00742767,24.20792179,24.11087987,0,24.39125973,24.96355003,25.27410849,0,24.54839512,24.85716511,24.59081565,0,24.59802552,24.7880372,25.46828648,0,24.24995907,25.06124985,24.32324341,0,24.56085886,24.39090385,24.99430509,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027249226.1_Dnajc2,XP_027249226.1_Dnajc2,#N/A
XP_027249229.1_Psmc2,Psmc2,28.89729123,28.70053096,28.71631518,0,28.73915399,28.60347426,28.75079403,0,28.78716132,28.75052982,28.61321341,0,28.56170431,28.42017212,28.67611579,0,28.85535932,28.93375625,28.61186846,0,29.2239769,29.10163221,29.09950912,0,28.46958917,28.61623005,28.42347926,0,28.53338711,28.62385151,28.50980743,0,27.52671201,26.30069403,27.51114898,0,in producer,DETECTED IN NONPROD,XP_027249229.1_Psmc2,XP_027249229.1_Psmc2,#N/A
XP_027249241.1_Armc10,Armc10,25.90629892,25.42353275,26.13321256,0,25.89445236,25.78142897,25.66394016,0,26.13763583,25.92064993,25.52659773,0,25.67220439,25.58983007,25.82714411,0,25.72915439,25.78290554,25.96353006,0,25.74530999,25.55332542,26.00529167,0,25.94209071,25.58711902,25.49516799,0,25.93920896,25.6469921,25.77387473,0,NA,NA,NA,3,in producer,NOT IN NONPROD,XP_027249241.1_Armc10;XP_027249242.1_Armc10;XP_027249240.1_Armc10,XP_027249241.1_Armc10;XP_027249242.1_Armc10;XP_027249240.1_Armc10,#N/A
XP_027249327.1_Ptgfrn,Ptgfrn,25.95335057,26.43275128,26.59848554,0,26.94148452,26.85488228,26.8994027,0,25.67647225,26.41316173,26.10633595,0,25.70148085,26.53329139,26.0167222,0,25.90867017,27.14147129,27.02289302,0,26.30362182,26.59582557,26.4060935,0,25.55242356,26.42312671,26.17582783,0,26.19452724,26.39620771,26.00234517,0,NA,NA,25.77475655,2,in producer,NOT IN NONPROD,XP_027249327.1_Ptgfrn,XP_027249327.1_Ptgfrn,#N/A
XP_027249341.1_Snx27,Snx27,27.16657758,27.19247993,27.23546618,0,27.44300644,26.90474734,27.28149502,0,27.15926482,26.90730792,26.98390475,0,27.10705715,26.5955466,27.71824251,0,27.41350521,27.18544972,27.36319763,0,27.3597471,27.5588269,27.5683486,0,27.39752362,27.7169625,27.55290671,0,27.21918594,27.25818551,27.46332557,0,NA,NA,25.16091796,2,in producer,NOT IN NONPROD,XP_027249341.1_Snx27;XP_027249343.1_Snx27;XP_027249342.1_Snx27;XP_027249344.1_Snx27;XP_027276200.1_Cytip,XP_027249341.1_Snx27;XP_027249343.1_Snx27;XP_027249342.1_Snx27;XP_027249344.1_Snx27,#N/A
